link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags
https://archiveofourown.org/works/45262813,When the Lights Go Out (And Leave You Standing in the Dark),WaitingForMyHogwartsLetter,2023-02-23,2023-03-08,6/6,English,"14,017",499,91,54,"6,021",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","5 times Locklyle couldn't sleep and 1 time they could.Featuring 2AM chats, soft ""platonic"" hand-holding, and enough internal dialogue to count as oversharing.Title from ""Got It In You"" by BANNERS",Teen And Up Audiences,not a series,6,6,completed,2023-05-12,78.0,65.0,multichapter(complete),2023-05-09,2023-02-23,3.0,75.0,78.0,active,2,3,3
https://archiveofourown.org/works/45588253,girls go out and have your fun,agents_cxrter,2023-03-08,2023-03-08,1/1,English,"1,283",402,32,36,"1,987",No Archive Warnings Apply,Flo Bones & Lucy Carlyle,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Flo Bones, Anthony Lockwood","Lucy Carlyle, Flo Bones, Anthony Lockwood",“Just tell me one thing.” Lockwood asks seriously from the doorway as she clears the table of her and Flo’s breakfast.Lucy raises an eyebrow at him.“Promise me one of you hasn’t murdered someone and the other is helping hide the body.” or; Lockwood and Co Appreciation Week Day Six: Favourite Quote from the Books/Show,Teen And Up Audiences,"Lucy Carlyle, Flo Bones, Anthony Lockwood",1,1,completed,2023-05-12,65.0,65.0,oneshot,2023-05-11,2023-02-07,1.0,93.0,94.0,active,3,3,3
https://archiveofourown.org/works/45586645,Life is not a love song,barronsfever (historyofbellarke),2023-03-08,2023-03-08,1/?,English,"2,065",78,24,12,891,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Flo Bones, Anthony Lockwood","George Cubbins | George Karim, Quill Kipps","George Cubbins | George Karim, Quill Kipps","Sequel to I like that you're broken, broken meSet a few months after the end of Broken, Lockwood and Lucy are newly together and figuring out their relationship.New challenges arise and outside forces threaten to tear them apart. How will they cope?",Mature,"George Cubbins | George Karim, Quill Kipps",1,?,incomplete,2023-05-12,65.0,65.0,multichapter(dormant),2023-05-11,2023-01-30,1.0,101.0,102.0,active,3,2,2
https://archiveofourown.org/works/45585871,a thousand words are left unsaid cause no one listens to the dead,melimarron,2023-03-08,2023-03-08,1/1,English,619,29,6,0,200,No Archive Warnings Apply,Lucy Carlyle & The Skull,"George Cubbins | George Karim, Quill Kipps","The Skull (Lockwood & Co.), Lucy Carlyle","The Skull (Lockwood & Co.), Lucy Carlyle","The skull makes his mighty return!(Post-TEG, spoilers ahead!)",General Audiences,not a series,1,1,completed,2023-05-12,65.0,65.0,oneshot,2023-04-07,2023-02-18,35.0,48.0,83.0,active,2,2,2
https://archiveofourown.org/works/45089905,shoot at the sky,zipadeea,2023-02-16,2023-03-08,2/3,English,"7,290",312,64,56,"2,695",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"The Skull (Lockwood & Co.), Lucy Carlyle","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Anthony Bridgerton, Kate Sheffield | Kate Sharma, Francesca Bridgerton, Eloise Bridgerton, Violet Bridgerton, Benedict Bridgerton, Colin Bridgerton, Penelope Featherington, Edmund Bridgerton, Edmund Bridgerton II","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Anthony Bridgerton, Kate Sheffield | Kate Sharma, Francesca Bridgerton, Eloise Bridgerton, Violet Bridgerton, Benedict Bridgerton, Colin Bridgerton, Penelope Featherington, Edmund Bridgerton, Edmund Bridgerton II","Lockwood looks up from his notes. “Lord Bridgerton grew up with his siblings at Aubrey Hall as well, did he not? Eight children if our research is correct. Did any of the others have Talent?”“Little Fran did. She was adopted by their aunt up north after the last viscount died. Ghost touch.”“Tragic. And this Fran, she’s still alive and well? No terrible accidents? Nothing that would make her--,”“She's doing well as far as I know. I think she worked for an agency up there for a bit, and the viscount recently helped her get a job at Fittes in London. Not an agent, though. She’s a sensitive.”“Posh,” George grumbles with a shake of his head, writing something down in his pad.***There is a ghost on the grounds of Aubrey Hall. Only London's best are prepared to take on the task.",Teen And Up Audiences,not a series,2,3,incomplete,2023-05-12,85.0,65.0,multichapter(dormant),2023-05-03,2023-02-06,9.0,86.0,95.0,active,2,13,13
https://archiveofourown.org/works/45568510,You Don't Have To Do That,ShotFox,2023-03-07,2023-03-08,2/?,English,"3,456",173,17,15,"1,466",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Anthony Bridgerton, Kate Sheffield | Kate Sharma, Francesca Bridgerton, Eloise Bridgerton, Violet Bridgerton, Benedict Bridgerton, Colin Bridgerton, Penelope Featherington, Edmund Bridgerton, Edmund Bridgerton II","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Set a few days after Not The Eternal.""Oh, Luce, you've . . .""Now that I could see him, the bruise-like circles under his eyes seemed even darker than usual. He was looking at me with what seemed like an unnecessary amount of concern, until he tentatively reached out a hand and tilted my chin up.Then I remembered the nightmare.",Teen And Up Audiences,not a series,2,?,incomplete,2023-05-12,66.0,65.0,multichapter(dormant),2023-05-06,2023-03-07,6.0,60.0,66.0,active,13,2,2
https://archiveofourown.org/works/45581857,It feels as though You and I were destined to meet,AllWriteThen,2023-03-08,2023-03-08,1/1,English,"1,386",11,0,0,221,No Archive Warnings Apply,Flo Bones/Original Female Character(s),"Lucy Carlyle, Anthony Lockwood","Flo Bones, Original Female Character(s), Golden Blade (Lockwood & Co.), Anthony Lockwood","Flo Bones, Original Female Character(s), Golden Blade (Lockwood & Co.), Anthony Lockwood","""Is... is he famous?""Flo laughed. ""You're not really in position to ask questions, are you, Sugar?""Even though she couldn't see her face, Flo realised the Girl was flushed. ""Right, yeah, um, sorry."" She stuttered.~ OrI know you broke into my house to steal from me, but I think I might have a crush on you~",Teen And Up Audiences,"Flo Bones, Original Female Character(s), Golden Blade (Lockwood & Co.), Anthony Lockwood",1,1,completed,2023-05-12,65.0,65.0,oneshot,2023-04-17,2023-03-07,25.0,41.0,66.0,active,2,4,4
https://archiveofourown.org/works/45168628,"I Like That You're Broken, Broken Like Me",barronsfever (historyofbellarke),2023-02-19,2023-03-08,7/7,English,"12,595",330,123,47,"5,270",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Flo Bones, Original Female Character(s), Golden Blade (Lockwood & Co.), Anthony Lockwood","George Cubbins | George Karim, Montagu Barnes, The Skull (Lockwood & Co.), Quill Kipps, Original Characters","George Cubbins | George Karim, Montagu Barnes, The Skull (Lockwood & Co.), Quill Kipps, Original Characters","Lucy comes to London when she's 18, having been forced to stay and work with Jacobs until then. Shortly after arriving, someone will not leave her alone. She grabs a stranger and asks him to play along with being her boyfriend, just so she'd be left alone. He does.--Lockwood is caught off guard when a stranger comes up and asked him to play along with her, but he rolls with it. He's thrown off by her calling him love and even after they'd parted, something about her sticks with him.--Lucy comes to work for Lockwood and fake-dating shenanigans occur as the navigate their regular Lockwood & Co lives.Slightly aged up (18/19), darker characters than canon, and told from alternating POVs.",Teen And Up Audiences,"George Cubbins | George Karim, Montagu Barnes, The Skull (Lockwood & Co.), Quill Kipps, Original Characters",7,7,completed,2023-05-12,82.0,65.0,multichapter(complete),2023-05-11,2023-01-30,1.0,101.0,102.0,active,4,5,5
https://archiveofourown.org/works/45579649,New Rules,MarsStarPower,2023-03-08,2023-03-08,1/1,English,"1,871",160,9,8,"1,892",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"George Cubbins | George Karim, Montagu Barnes, The Skull (Lockwood & Co.), Quill Kipps, Original Characters","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",A sequel in which the towels metaphorically (maybe literally?) come off.Or: Lucy and Lockwood discuss more feelings and fool around. Bring on the smut!,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",1,1,completed,2023-05-12,65.0,65.0,oneshot,2023-05-12,2023-02-26,0.0,75.0,75.0,active,5,3,3
https://archiveofourown.org/works/45577135,If She Could,flythesail,2023-03-07,2023-03-07,1/1,English,"2,412",184,20,17,"1,595",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","He blinked in confusion. As dark as his eyes were, they reflected the light from the candles well.""Lucy, why—"" He smiled, but there was no joy—only disbelief to it. ""Why would you say that?""""Because it's dangerous, Lockwood,"" she said, her voice wavering. ""Climbing down here to who knows what. Injured too,"" she added, her eyes shifting to the gash on his forehead. Another scar to match the one from the night they jumped into the Thames.--Lockwood will always save Lucy. (That's the problem.)",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,66.0,66.0,oneshot,2023-04-08,2023-02-23,34.0,44.0,78.0,active,3,2,2
https://archiveofourown.org/works/45577765,cuddles ♡,ghost_with_a_book,2023-03-07,2023-03-07,1/1,English,465,41,3,1,670,No Archive Warnings Apply,George Cubbins | George Karim/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Lockwood gets sick and asks for cuddles, that's the fic.basically a short sickfic about lockarim platonically (at the moment) cuddling. (pre-lucy)(I love OT3 sm, but have this first ^^)",Teen And Up Audiences,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle",1,1,completed,2023-05-12,66.0,66.0,oneshot,2023-03-07,2023-03-07,66.0,0.0,66.0,inactive,2,3,3
https://archiveofourown.org/works/45574216,New Beginnings,taylorkaren,2023-03-07,2023-03-07,13/13,English,"15,804",60,6,11,"1,262",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.)","When all the ghosts disappear, Lucy and Lockwood are left to figure out how to move on and come to grips with their relationship. ***Spoilers for the rest of the tv and book series!",Teen And Up Audiences,not a series,13,13,completed,2023-05-12,66.0,66.0,multichapter(complete),2023-03-26,2023-03-07,47.0,19.0,66.0,active,3,3,3
https://archiveofourown.org/works/45575893,Learning Moments,SarahAki,2023-03-07,2023-03-07,1/1,English,531,170,6,9,"1,335",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle was giggling. She was sitting on the bed, giggling and smiling at him, and he really wanted to throw up.",General Audiences,not a series,1,1,completed,2023-05-12,66.0,66.0,oneshot,2023-05-03,2023-03-07,9.0,57.0,66.0,active,3,2,2
https://archiveofourown.org/works/45575416,it's nice to have a friend,agents_cxrter,2023-03-07,2023-03-07,1/1,English,"1,253",308,18,26,"1,518",No Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","He clomps down the basement stairs two at a time with a put-upon air. “Lucy, what’s taking so long, the ghormeh sabzi is getting cold and do you know how long it took me to- oh.”He freezes part way down at the sight of Lucy, cross-legged by the filing cabinet with newspaper clippings spread on the floor around her. She looks up at him with red-rimmed eyes.“Do you really hate me this much, George?” She asks miserably and he feels his heart plummet to the bottom of his stomach. or: Lockwood and Co Appreciation Week Day Five: Favourite Dynamic/Brotp",Teen And Up Audiences,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood",1,1,completed,2023-05-12,66.0,66.0,oneshot,2023-05-11,2023-02-07,1.0,93.0,94.0,active,2,3,3
https://archiveofourown.org/works/45575278,Cold Cold Cold,Pandora_said_hi,2023-03-07,2023-03-07,1/1,English,308,58,4,2,575,No Archive Warnings Apply,Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","George took a deep breath, tried to go to the kitchen and didn't make it. He sat on the main hall floor, leaning at the side of the stairs. George closed his eyes and wished this was a nightmare.Or sickfic george for yall, because i want this boy to be cared and loved.",General Audiences,not a series,1,1,completed,2023-05-12,66.0,66.0,oneshot,2023-03-07,2023-03-07,66.0,0.0,66.0,inactive,3,3,3
https://archiveofourown.org/works/44845486,Even the Reckless get Scared,FionaDunn,2023-02-07,2023-03-07,5/5,English,"6,053",558,17,73,"6,505",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",There's one scene in the Lockwood and Co TV show that's stuck with me since binging it.  Lucy pulls Lockwood back to reality during the escape from Winkmans. There's no way that was the first time Lucy helped Lockwood get out of his own head.So here is a series of short drabbles about the times Lucy grounded Lockwood and helped him out.,General Audiences,not a series,5,5,completed,2023-05-12,94.0,66.0,multichapter(complete),2023-05-09,2023-02-07,3.0,91.0,94.0,active,3,3,3
https://archiveofourown.org/works/45568291,"Girls, Boys, Houses",ImpossibleClair,2023-03-07,2023-03-07,1/1,English,721,112,17,9,698,No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, 35 Portland Row - Character","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, 35 Portland Row - Character",Lockwood and George had expectations when they hired a girl to join their agency.They were proven wrong. A fun little glimpse into the early days at 35 Portland Row for Lockwood&Co. Appreciation Week 2023,General Audiences,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, 35 Portland Row - Character",1,1,completed,2023-05-12,66.0,66.0,oneshot,2023-03-07,2017-08-22,66.0,2023.0,2089.0,inactive,3,4,4
https://archiveofourown.org/works/45567121,Normality Was Never for Us,ImpossibleClair,2023-03-07,2023-03-07,1/1,English,"2,685",27,4,4,182,No Archive Warnings Apply,Lucy Carlyle/Norrie White,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, 35 Portland Row - Character","Lucy Carlyle, Norrie White, Paul Bell, Joy Young, Alfie Morgan, Julie (Lockwood&Co.), Mr Jacobs (Lockwood&Co.)","Lucy Carlyle, Norrie White, Paul Bell, Joy Young, Alfie Morgan, Julie (Lockwood&Co.), Mr Jacobs (Lockwood&Co.)",Day and night. Life and work. Love and ghosts.Lucy and Norrie.An exploration of Whirlyle for Lockwood&Co. Appreciation Week 2023,General Audiences,"Lucy Carlyle, Norrie White, Paul Bell, Joy Young, Alfie Morgan, Julie (Lockwood&Co.), Mr Jacobs (Lockwood&Co.)",1,1,completed,2023-05-12,66.0,66.0,oneshot,2023-03-07,2017-08-22,66.0,2023.0,2089.0,inactive,4,7,7
