link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,chapter,chapter_max,completion,currentdate,datediff,classification
https://archiveofourown.org/works/45695437,The Beautiful Woman without Mercy,manageable_maelstrom,2023-03-12,2023-03-12,1/1,English,"3,341",84,9,4,711,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'Holly Munro', 'George Cubbins | George Karim', 'Quill Kipps']","['Soul Bond', 'Pining', 'Ghost Lock', 'unconventional miasma', 'Visions', 'Possible Fetch', ""Fearing for each other's safety"", 'Missing Scene', 'Spoilers', 'Oblivious Anthony Lockwood', 'Death ambivalent behavior']","Spoilers for the beginning of The Empty Grave!In The Empty Grave, Anthony falls under the influence of La Belle Dame sans Merci. My interpretation of what he saw that led him astray - or rather, who he saw.",Teen And Up Audiences,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45695704,Show me your scars,Padskywalkerrr,2023-03-12,2023-03-12,1/1,Português brasileiro,"3,144",7,1,0,76,Creator Chose Not To Use Archive Warnings,None,[],"['Anthony Lockwood', 'Lucy Carlyle', 'George Cubbins | George Karim', 'Flo Bones', 'The Skull (Lockwood & Co.)']","['Fluff', 'Locklyle', 'a little flo/george', 'First Kiss', 'Romantic Tension', 'romantic', 'after TEG', 'lockwoodxlucy']","Era a segunda vez que Lucy o via sem camisa, na primeira vez tinha uma emergência acontecendo e ela não teve muito tempo para realmente observá-lo, mas agora ela conseguia ver no lado direito de seu torso, uma marca que ela conhecia bem.",General Audiences,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45692461,"hold me in this wild, wild world ('cause in your warmth I forget how cold it can be)",tryalittlejoytomorrow,2023-03-12,2023-03-12,1/1,English,"3,593",249,44,38,"1,435",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Post-Book 04: The Creeping Shadow (Lockwood & Co.)', 'missing moment between book 4 and book 5', 'that falls into the canon of Lucy mentioning the shift in book 5 ch4', 'Emotional Hurt/Comfort', 'Slow Romance', 'Lucy dealing with her big fat feels for her boy', 'Sharing a Bed', 'Drinking Tea', 'food and acts of service as their love languages']","He rested his chin on his hand, and watched her. ""So you couldn't sleep, uh? Penny for your thoughts?""This was the first rule of magic: it only happened after midnight, in the witching hour when defenses were low, and hearts that had been broken before still soared. It could only be magic that made Lockwood start a conversation about feelings on purpose.--In the aftermath of everything that happened, Lucy can't sleep. Lockwood joins her for some midnight tea.",Teen And Up Audiences,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45692212,In My Dreams,flythesail,2023-03-12,2023-03-12,1/4,English,"2,556",120,12,11,711,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Nightmares', 'Rapier training with obligatory touching and standing close']","""I don't mind the company.""""Good. But I should go back to sleep.""Lucy didn't move though. Instead, she remembered how quiet the attic would be. Just the click of the ghost-lamp cycling through on and off. Just echoes of her past to fill her head.Lockwood pressed his lips together, thinking. Then he held his rapier out to her. ""If you're going to stick around, why don't you try?""--Lucy, Lockwood, and the nights they have bad dreams.",Teen And Up Audiences,1,4,incomplete,2023-04-21,40.0,multichapter(updating)
https://archiveofourown.org/works/45691075,there is a green-eyed monster (that lives in me),JustWriteIt13,2023-03-12,2023-03-12,1/1,English,"2,846",166,12,13,"1,401",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & George Cubbins | George Karim', 'George Cubbins | George Karim & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim']","['5+1 Things', 'Jealousy', 'Feelings Realization', 'Attempt at Humor', 'Humor', 'POV Lucy Carlyle', 'Locklyle', 'George is torn between laughing or shook his head in disbelief', 'moodboard']",5 times Lucy does nothing but stew in jealousy (+1 time she does something about it),Teen And Up Audiences,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45689869,"История о том, как Локвуд влип",Sozd,2023-03-12,2023-03-12,1/1,Русский,872,2,0,0,14,No Archive Warnings Apply,Череп/Энтони Локвуд,['Череп/Энтони Локвуд'],"['The Skull (Lockwood & Co.)', 'Anthony Lockwood']",['Love/Hate'],"... по самые гланды. А чего он хотел? Призрак третьего типа - это вам не хухры мухры! Особенно, если он заинтересовался красивым, обаятельным и в меру харизматичным главой известного агентства...",Mature,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45688066,Les prisonniers sans nom de Atkinson Hall,UnderwaterTree,2023-03-12,2023-03-12,2/2,Français,"11,555",9,0,0,100,Creator Chose Not To Use Archive Warnings,Anthony Lockwood/Quill Kipps,['Anthony Lockwood/Quill Kipps'],"['Lucy Carlyle', 'Kat Godwin', 'Original Characters']","['Teasing', 'Sexual Tension', 'Confused Relationship', 'Misunderstandings', 'Quill is flirting for fun', 'Lockwood is unsure how to feel', ""they have a history but ain't boyfriends (yet)"", 'Kissing', 'work seminar but with a twist', 'Fighting ghosts']","« On ne peut même pas manger en paix ? » se plaignit Lockwood alors que Kipps s'asseyait en face de lui et Kat, en face de Lucy. « Il faut que tu viennes nous embêter ? »« Tu sais comme j'aime t'embêter, » répondit Kipps avec un clin d'œil.Lockwood ne savait pas s'il faisait allusion à ce qu'il s'était passé entre eux la dernière fois chez Sir Wilson, alors il se passa de commentaire en espérant que son trouble ne soit pas visible. Comment devait-il agir, maintenant ? Devait-il en parler avec Kipps ? Ou faire comme si rien ne s'était passé ?ouLockwood, Lucy, Kipps et Kat participent à un séminaire. Mais avec le souvenir de leur précédent baiser en tête, Lockwood ne sait pas comment se comporter avec Kipps. Arrivera-t-il à mettre leur relation au clair avant la fin du séjour ?",Mature,2,2,completed,2023-04-21,40.0,multichapter(complete)
https://archiveofourown.org/works/45684694,Dancing with strangers at 3 AM,barronsfever (historyofbellarke),2023-03-12,2023-03-12,1/1,English,"3,333",231,20,20,"1,879",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood']",[],"['5 Times', 'Jealousy', 'Love Confessions', 'First Kiss', 'George is so done', 'Safe for Pandas', 'cactus club']",5 times that Lockwood and Lucy definitely weren't jealous.(And George definitely doesn't get paid enough for this.),Teen And Up Audiences,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45509125,Home is where the heart is,dmh23,2023-03-05,2023-03-12,10/10,English,"15,619",316,57,44,"4,903",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'The Skull (Lockwood & Co.)', 'George Cubbins | George Karim', 'Holly Munro', 'Quill Kipps', ""Lucy Carlyle's Mother"", 'Mary Carlyle']","['Locklyle', 'Angst', ""Lucy's family sucks"", 'these babies need counselling', 'Established Relationship', 'Christmas', 'Domestic Fluff']","A year on from the Fittes saga, and Lockwood & Co are in a good place. Business is booming, and Lucy and Lockwood have finally sorted out their feelings for each other. But a shocking visitor on a cold winter's morning sends Lucy's world into a spin. Her friends will have to try to help her through it, while avoiding the usual amount of death and disaster that seems to follow them everywhere.",Explicit,10,10,completed,2023-04-21,40.0,multichapter(complete)
https://archiveofourown.org/works/45683302,I’ll crawl home to her,BettieLouWho,2023-03-12,2023-03-12,1/1,English,"2,916",138,13,18,"1,812",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood']","['Fluff and Hurt/Comfort', 'Established Relationship', 'Aged-Up Character(s)', 'Not Safe for Pandas', 'Slutwood', 'Hurt comfort but make it smut', 'sex as a form of comfort', 'Locklyle', 'Not Suitable/Safe For Work', 'Lockwoods grey hoodie', 'they love each other your honour']","It wasn’t the worst state he’d come home in, but usually she was with him when he did. He saw the worry pass over her face as she focussed on the more stubborn patches of blood.He caught her face with a soft hand, caressing her cheek, the furrow of her brow. “I’ll be okay, love”, he promised her.She let out a deep sigh, leaning into the touch. “I hate when I’m not there to look out for you”, she said softly. He stood slowly, so he didn’t knock her off balance and pulled her into his bare chest. “I’ll always crawl home to you, no matter what state I’m in. No grave could hold my body down unless you were there with me.”",Explicit,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45679093,Lockwood Sandwich,TheMalapert,2023-03-12,2023-03-12,1/1,English,"2,931",185,19,15,"1,440",No Archive Warnings Apply,Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood,['Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood'],"['Lucy Carlyle', 'George Cubbins | George Karim', 'Anthony Lockwood']","['cot3', 'small spaces', 'Teasing', 'Clothed Sex', 'Coming In Pants', 'coffins', 'Lucy and George are a team', 'Their goal is to Fuck Lockwood Up', 'Banter', 'Dirty Talk', 'Not Safe for Pandas', 'George Karim - Freeform']","“Have you still got your torch in your pocket?”   The poltergeist would be a better death than this, smothered by his own embarrassment in between his best friends who also happened to hold each raw, bleeding chamber of his heart.   A job gets complicated, as usual. Lockwood &. Co find themselves stuck in a coffin until dawn, a bit less usual.",Explicit,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45309310,"So, Brown Eyes, I’ll Hold You Near",cherriepixie27,2023-02-25,2023-03-12,7/7,English,"24,765",725,188,111,"11,942",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim']","['Sharing a Bed', 'Nightmares', 'Hurt/Comfort', 'Angst and Fluff and Smut', 'Mutual Pining', 'so much pining', 'Fear of Death', 'Love Confessions', 'Sleepy Cuddles', 'Eventual Smut', 'Romance', 'Trauma', 'Locklyle', 'Falling In Love', 'George knows', 'everyone knows but them', ""Didn't Know They Were Dating"", 'Found Family', 'First Kiss', 'First Time', 'Canon-Typical Violence', 'Dreams and Nightmares', 'Masturbation', 'Fantasizing', 'Denial of Feelings', 'Panic Attacks', 'Not Safe for Pandas', 'Smut', 'Aged-Up Character(s)', 'Anthony Lockwood Is A Simp', 'First Love', 'George is a good friend', 'He puts up with a lot', 'Implied/Referenced Child Abuse', 'Oral Sex', 'Enthusiastic Consent', 'Slutwood', 'George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood']","Lucy knew that she should stop. Or try to talk to him about it. But night after night, she can’t stop herself from crawling into Lockwood’s bed. Because wrapped in his arms is the only way that she is able to find sleep lately.",Explicit,7,7,completed,2023-04-21,40.0,multichapter(complete)
https://archiveofourown.org/works/45675760,Adrenaline Rush,ShotFox,2023-03-12,2023-03-12,1/1,English,"6,213",316,21,35,"1,981",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim']","['Fluff and Angst', 'First Kiss', 'Ghost-Touch', 'the results of improper planning', 'and the results of lockwood looking too pretty in the moonlight', 'Fluff', 'Fluff and Humor']","“You could hold me out over the edge of that balcony in the office and pretend to drop me,” I suggested.“I will have to laugh about that one later, Lucy.”-Based on a Tumblr prompt, which was basically: what if Lucy got ghost-touched while on a case with Lockwood, and after finding that they don't have any adrenaline injections with them, she asks Lockwood to kiss her?Purely to stave off the ghost-touch, of course.",General Audiences,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45674977,Beg For It,MarsStarPower,2023-03-12,2023-03-12,1/1,English,"4,485",107,11,15,"2,179",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Idiots in Love', 'Locklyle', 'Vibrators', 'vibrating panties', 'Dom!Lockwood', 'sub!lucy', 'Light BDSM', 'Orgasm Delay/Denial', 'Dom/sub', 'Established Relationship', 'Aged Up', 'all the sexy times', 'just. All of them - Freeform']",Lockwood gives Lucy vibrating underwear and tells her to wear it on a job.That’s it. That’s the story.,Explicit,1,1,completed,2023-04-21,40.0,oneshot
https://archiveofourown.org/works/45381133,Lockwood & Co. Oneshots,locklyle_is_my_life,2023-02-27,2023-03-11,2/?,English,"2,363",54,7,2,789,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Quill Kipps/Holly Munro', 'George Cubbins | George Karim/Flo Bones', 'Marissa Fittes/Tom Rotwell']","['Anthony Lockwood', 'Lucy Carlyle', 'Quill Kipps', 'Holly Munro', 'George Cubbins | George Karim', 'The Skull (Lockwood & Co.)', 'Kat Godwin', 'Bobby Vernon', 'Flo Bones', 'Ned Shaw', ""Lucy Carlyle's Mother"", 'Penelope Fittes', 'Montagu Barnes', 'Tom Rotwell', 'Marissa Fittes']","['Romantic Fluff', 'Fluff', 'Hurt', 'Injury', 'Angst']","Oneshots of my new favourite obsession! (Who can blame me? Lockwood & Co is so good!!!)Locklyle is definitely going to appear. Along with George x Flo, a bit of Kipps x Holly maybe. Along with the interesting idea of Marissa x Tom. And of course, Skull will make a regular appearance (who doesn't love Skull!).",Teen And Up Audiences,2,?,incomplete,2023-04-21,41.0,multichapter(updating)
https://archiveofourown.org/works/45665002,you put me on and said I was your favorite,ScarletSlippers,2023-03-11,2023-03-11,1/1,English,"2,996",367,64,42,"2,030",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Holly Munro']","['Fluff', 'Soft comfort', 'the gray pajamas get their due']","Lockwood was making toast, but the mention of his name and ‘fancy pajamas’ captures his attention, turning slowly to take in the scene. His eyes go a bit wide and his mouth drops open, toast hanging similarly limply from his fingers. Lucy stares at it, waiting for it to fall to the floor.He clears his throat awkwardly. “Uh, nice pajamas, Luce. You look…uh. Nice.”Well, that went about as well as she could have hoped.---Lucy feels self-conscious about her pajamas. Lockwood has some thoughts.",General Audiences,1,1,completed,2023-04-21,41.0,oneshot
https://archiveofourown.org/works/45664660,I don't like anticipatin' my face in a red flush,Amazinggrace0,2023-03-11,2023-03-11,1/1,English,"6,813",221,35,29,"1,501",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Quill Kipps']","['Swearing', 'Jealousy', '5 Times', 'Aged Up', 'the skull makes a minor apperance', 'Song: gold rush (Taylor Swift)', 'Safe for Pandas']","Lucy was never the jealous type.Okay, maybe she was sometimes but never over a boy!Imagine being jealous over a boy.How embarrassing… 5 times Lucy was jealous and 1 time she wasn't.",Teen And Up Audiences,1,1,completed,2023-04-21,41.0,oneshot
