link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words,prev_hits,prev_kudos,prev_comments,prev_bookmarks
https://archiveofourown.org/works/46533181,i'm an anti-romantic,singularitiis,2023-04-16,2023-04-16,1/1,English,"1,670",95,22,7,802,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Quill Kipps, Anthony Lockwood, Lucy Carlyle, Holly Munro, Kat Godwin, Montagu Barnes, George Cubbins | George Karim","POV Outsider, Fluff, But Kinda Sad, bc kipps feels lonely, kipps wants love, no beta we die like a Visitor","Quill Kipps is jealous of Anthony Lockwood.Why is he jealous of Tony?Because he has something that Kipps wants. Lucy Carlyle, well not the person, but the idea behind it. That type of unconditional love that Lucy Carlyle gives Lockwood. Quill wants that too.ORQuill Kipps spots Lucy Carlyle and Anthony Lockwood in their own little world, twice. He can't help but wish that for himself.",General Audiences,not a series,1,1,completed,2023-06-16,61,61,oneshot,2023-05-08,2023-03-24,39,45,84,active,1,7,6,"1,670",783,94,22.0,6.0
https://archiveofourown.org/works/46545607,How to forget,MaloryMalfoy,2023-04-16,2023-04-16,1/?,English,477,4,0,0,91,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Quill Kipps,"Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins, Rupert Gale","Abuse/Comfort, Past Abuse, Lucy isn't a part of Lockwood and co, Quill and Lucy are the best, I can't do tags, I'll be adding more tags as the as the story moves along","Lucy almost gets taken by Gale and Rumford and since she's not a part of Lockwood and co right now she goes to the only other person she knows. Quill Kipps, who almost kissed her a few nights before but Lucy has some hidden past trauma stopping her from loving him back.",Teen And Up Audiences,not a series,1,?,incomplete,2023-06-16,61,61,multichapter(dormant),2023-04-27,2023-02-28,50,58,108,active,1,5,6,477,90,4,0.0,0.0
https://archiveofourown.org/works/46466728,The Cursed Sisters,SezCpl,2023-04-13,2023-06-15,9/?,English,"51,539",34,22,5,847,No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood,"The Skull (Lockwood & Co.), Jessica Lockwood, Quill Kipps, Holly Munro, George Cubbins | George Karim, Mary Carlyle, Lucy Carlyle's Mother",Post-Book 05: The Empty Grave (Lockwood & Co.),"[After the events of The Empty Grave]After the dissolution of the Fittes empire and the Orpheus Society, things should be calming down for Lockwood & Co.They've talked about it and it's simpler cases from now on. Lockwood and Lucy might finally be on the same page, George is emerging from his cocoon and life seems good. What could possibly go wrong?Well, for a start, Skull has resurfaced...with a friend and some BIG news!",Mature,not a series,9,?,incomplete,2023-06-16,64,1,multichapter(updating),2023-06-15,2023-04-13,1,63,64,active,1,7,1,"46,414",777,32,22.0,5.0
https://archiveofourown.org/works/46489912,Superimposed,cake_yo,2023-04-14,2023-04-14,1/1,English,837,41,6,4,342,No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood & George Cubbins | George Karim,"Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle","sort of spoilers for what’s behind the door, mashed together book and show canon, Episode Tag: s01e3 Doubt Thou the Stars, Episode Tag, american writing brits, reference to past minor character death",Picks up right before the end of 1x03. Lucy’s collapse in the basement brings up traumatic memories for Lockwood.,General Audiences,not a series,1,1,completed,2023-06-16,63,63,oneshot,2023-04-14,2023-04-14,63,0,63,inactive,1,3,6,837,341,41,6.0,4.0
https://archiveofourown.org/works/46552339,Better Than I Do,SinSong,2023-04-17,2023-04-26,2/4,English,"4,151",73,51,11,503,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps, Hugo Blake, Ned Shaw, Bobby Vernon, Montagu Barnes, Flo Bones, Holly Munro, Annabel Ward, John Fairfax, The Skull (Lockwood & Co.), Kat Godwin","canon au - no ghosts, the gang put on a production of hamlet, lockwood is hamlet, heavily inspired by BE by tothewillofthepeople, Implied/Referenced Suicide, Suicidal Thoughts, our babies are traumatized, and we WILL be discussing that at length","The first moment he sees her, he knows. He just does. This is his Ophelia. Their director has been searching far and wide for a suitable actress for the role, and here she is standing dead center on the stage.Now he just has to convince Hugo Blake that she's the best interpretation of his artistic vision.",Mature,not a series,2,4,incomplete,2023-06-16,60,51,multichapter(updating),2023-06-15,2023-02-27,1,108,109,active,1,14,8,"4,151",499,73,51.0,11.0
https://archiveofourown.org/works/46587247,A (Not) So Peaceful Night,AlmostLikeQuake,2023-04-18,2023-05-15,2/4,English,"2,499",20,6,1,315,No Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood,"George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","Follows TV Canon Only, George Karim-Centric, Not Beta Read, Platonic Love You Moment, IT WAS A NECESSARY MOMENT TO KEEP IN. OKAY., George Karim Gets A Break For All Of Like 2 Hours, Phone Calls & Telephones",Meanwhile George was at home unaware of what was going to happen that night.  OR:  The Events Of That Night (George’s Version),Teen And Up Audiences,"Part 2 of ""Lockwood... You're my best friend in the world."" ""Yeah... And Lucy... Luce, you're more than that.""",2,4,incomplete,2023-06-16,59,32,multichapter(updating),2023-05-15,2023-03-10,32,66,98,active,1,3,7,"2,499",308,19,6.0,1.0
https://archiveofourown.org/works/46458169,Gimme your hand (and I'll give you mine),MonsterbananaTV,2023-04-13,2023-04-13,1/1,English,"1,715",135,11,12,"1,045",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","george is mentioned, Locklyle, Fluff, Idiots in Love, idk how to tag, they do be dancing, POV Anthony Lockwood, Kissing as a Cover, except not really, you'll see - Freeform, Anthony Lockwood Really Wants to Kiss Lucy Carlyle, I Wrote This Instead of Sleeping, they're at a party","“I don’t know how to dance,” she said instead, surprising Lockwood and seemingly herself too. She blushed, which made Lockwood laugh. She glared at him. “Just cause you grew up in this stupid posh lifestyle and probably took fancy dance class, doesn’t mean everyone did.” She started to walk away. “Let’s just get on with the mission-““Gimme your hand,” he said, cutting her off. OR Lucy and Lockwood go to another Fittes party to steal another book from the black library, and of course they almost get caught but Lockwood always has a plan right? Basically just dancing and Lockwood really wanting to kiss Lucy",General Audiences,not a series,1,1,completed,2023-06-16,64,64,oneshot,2023-05-20,2023-03-23,27,58,85,active,1,2,13,"1,715","1,028",133,11.0,12.0
https://archiveofourown.org/works/46452142,On the Fence,Mercurial_Rain,2023-04-13,2023-04-24,2/?,English,"2,137",85,28,10,688,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, Quill Kipps","Alternate Universe - College/University, Fluff, Fencing, Fittes and Lockwood & Co are fencing clubs, Art Student Lucy Carlyle, Emotionally Repressed Anthony Lockwood, Other Additional Tags to Be Added","Lucy Carlyle is an art student that stumbles across the Lockwood & Co fencing club while finishing an art assignment. She doesn't expect to see them again, but then, fate will do as it will.",Teen And Up Audiences,not a series,2,?,incomplete,2023-06-16,64,53,multichapter(updating),2023-04-24,2023-03-26,53,29,82,active,4,4,7,"2,137",681,83,28.0,10.0
https://archiveofourown.org/works/46519282,Perfect,MarsStarPower,2023-04-15,2023-05-06,20/20,English,"45,275",403,289,39,"8,889",Graphic Depictions Of Violence,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle/Original Character(s), Lucy Carlyle & George Cubbins | George Karim, Flo Bones/George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Original Male Character(s), Flo Bones, The Skull (Lockwood & Co.)","Jealous Anthony Lockwood, Abusive Relationships, Domestic Violence, Emotional/Psychological Abuse, Hurt/Comfort, Angst with a Happy Ending, Other Additional Tags to Be Added, Idiots in Love, Not Suitable/Safe For Work, Not Safe for Pandas, NOT SAFE FOR LILY, Aged Up, Fat Shaming, Implied/Referenced Dubious Consent, Healing, Touchstarved themes, Discussions of bad sex, Bad not like problematic but like just not good, Implied/Referenced Child Abuse, Sex, Good Sex, Because Lockwood knows what he’s doing, Oral Sex, Eventual Locklyle, Eventual Smut","Lucy meets the perfect guy. By the time she realizes he isn’t what he seems, everyone loves him and she just knows there’s absolutely no way anyone would believe her.Lockwood, deliriously jealous, is desperate for a reason for Lucy to break up with her boyfriend, but so far, he seems perfect for her, everything Lockwood isn’t.",Explicit,not a series,20,20,completed,2023-06-16,62,41,multichapter(complete),2023-05-29,2023-02-26,18,92,110,active,4,6,25,"45,275","8,817",402,289.0,39.0
https://archiveofourown.org/works/46474255,A Certain Slant of Light,MagicPeach,2023-04-14,2023-04-14,1/1,English,"10,784",95,71,14,"1,395",Major Character DeathRape/Non-Con,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Character Death, Implied/Referenced Rape/Non-con, Depression, Anxiety, Trauma, Bittersweet Ending, Mild Smut, Emotional Hurt/Comfort, Healing, Healing Sex, Protectiveness, Love Confessions","One year after a traumatic event, Lockwood and Lucy are still trying to pick up the pieces of their shattered selves and deal with the fallout.~*~“I told you no,” she scolds him playfully, “in case you’ve forgotten. No more stories with sad endings. You promised.”As they settle he gazes at her with such fondness. “Even knowing the sad ending, I wouldn’t want to deprive myself of such a lovely story.”",Explicit,not a series,1,1,completed,2023-06-16,63,63,oneshot,2023-06-16,2023-03-17,0,91,91,active,1,3,12,"10,784","1,372",94,68.0,14.0
https://archiveofourown.org/works/46597123,The Great Beyond,vocallywritten,2023-04-19,2023-04-19,1/1,English,"2,403",214,26,15,963,Major Character Death,Lucy Carlyle/Anthony Lockwood,"Celia Lockwood, Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Technically covers the events of the entire book series, but we dont get specific, Vague Elements of Unreality, Just an excuse to write a story that is 90 percent my own personal headcanon about how ghosts work, motherly musings, The Inherent Romanticism of Lap Sitting, Lockwood is a simp, Major Character Death tag because this story is narrated by a ghost","Celia Lockwood watches her son lose himself, find a family, fall in love, and eventually put himself back together.",General Audiences,not a series,1,1,completed,2023-06-16,58,58,oneshot,2023-04-19,2023-04-19,58,0,58,active,1,4,8,"2,403",937,213,25.0,15.0
https://archiveofourown.org/works/46609009,"baby, you're like lightning in a bottle",official_djungelskog,2023-04-19,2023-04-19,1/1,English,"2,663",31,8,0,682,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Midwestern AU, NSFW, Plot What Plot/Porn Without Plot, very minimal backstory needed, There Was Only One Bed, Locklyle, Missourian Anthony Lockwood, Minnesotan Lucy Carlyle, Lucy Carlyle needs a hug, Anthony Lockwood Needs a Hug, Storm Chasing, Tornadoes","If you had asked me 24 hours ago if I’d ever find myself making out with Anthony J. Lockwood in a dingy motel room in Kirksville, Missouri, I would’ve laughed before emphatically responding “no.”Takes place during chapter 4 of my fic ""Riders on the Storm,"" but can be read as a standalone as well.",Explicit,Part 2 of Riders on the Storm,1,1,completed,2023-06-16,58,58,oneshot,2023-06-13,2023-04-07,3,67,70,active,1,2,12,"2,663",664,29,8.0,0.0
https://archiveofourown.org/works/46481659,I'll be your new favorite tune,barronsfever (historyofbellarke),2023-04-14,2023-06-12,14/?,English,"49,037",263,598,21,"5,300",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Minor or Background Relationship(s), Flo Bones/George Cubbins | George Karim, Holly Munro/Norrie White, Skull/George but QPR","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Flo Bones, Skull - Character, Quill Kipps, Kat Godwin, Original Female Character(s), Original Goat","Alternate Universe - High School, Alternate Universe - College/University, Enemies to Lovers, One-Sided Enemies, pining anthony lockwood, Fake/Pretend Relationship, Skull is a real boy, And he's done with everyone's shit, they're all theater kids, The Karims took Lockwood in, Yeah his family's still dead, Lucy's family still sucks, Gotta let the trauma kids be trauma kids, So many tropes, Two unreliable narrators try to tell a story, what could go wrong, Safe for Pandas, Underage Drinking, legal in the UK though, Alcohol, Welp this went way darker than I expected, Lockwood trauma dumps, mentions of past child abandonment, multiple POVs, Jack the Goat has finally arrived","She was a techie, he was an actor. (Can I make it any more obvious?)Actually, Lucy hated Lockwood and Lockwood had no idea why. He finally won her over during their joint school musical, just to run away in the end.Now, they're together at the same university and working together on yet another musical. Lucy has shut herself off completely, afraid to get hurt again. Lockwood is doing his best.But what happens when they keep pretending to be together for ""safety"" reasons?The answer: fake dating shenanigans, (one sided) enemies-to-lovers, theatre kid antics, and more tropes galore.Featuring: Skull the Real Boy and the rest of the Scooby Gang who tried to help Locklyle over the years and are now here to watch the world burn.Oh and a goat. There's going to be a goat.",Teen And Up Audiences,Part 1 of Favorite Tune,14,?,incomplete,2023-06-16,63,4,multichapter(updating),2023-06-12,2023-01-30,4,133,137,active,5,9,25,"45,074","4,966",240,513.0,21.0
https://archiveofourown.org/works/46589206,Thunderclap,BritishGirl93,2023-04-18,2023-04-18,1/1,English,"5,240",167,11,13,"1,082",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Montagu Barnes","Angst, Domestic, Injury, Hospitalization, Pain, Miscommunication, Pre-Relationship","What happens when a so-called simple job goes awry? Lockwood and Co. never have it easy, and we know a straightforward job is anything but that. However, this time it is their Listener who takes the brunt of the fall out.",Mature,not a series,1,1,completed,2023-06-16,59,59,oneshot,2023-04-18,2023-04-17,59,1,60,active,2,6,7,"5,240","1,045",165,11.0,12.0
