link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,currentdate,datediff_pub,datediff,chapter,chapter_max,completion,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/45214441,Got To Get Away From Here,alphabetsoup4u,2/21/2023,2/21/2023,1-Jan,English,"3,757",334,23,37,"2,720",No Archive Warnings Apply,Teen And Up Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Quill Kipps","Chaos, Mild Hurt/Comfort, Light Angst, George Ships It, Happy Ending, First Kiss, Confessions","In which Lockwood is always the biggest disaster in any room he's in, George is done with everything, Kipps plays therapist, and Lucy wishes that Lockwood would stop doing stupid things. Like running out into the street without a jacket directly after confessing that he loved her. In late autumn.",Teen And Up Audiences,not a series,5/25/2023,93,93,1,1,completed,oneshot,5/3/2023,2/13/2023,22,79,101,active,1,4,7,"3,757"
https://archiveofourown.org/works/45213178,You are in love,OfDogsAndChocolate,2/21/2023,2/21/2023,1-Jan,English,"1,164",167,2,12,"1,598",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Locklyle, First Kiss, they're sleep deprived, Confessions, Lockwood has severe trauma, set after ep 8, Late night talks, you are in love, Taylor Swift - Freeform, so them its crazy, Hurt/Comfort",You can hear it in the silenceYou can hear it on the way homeYou can hear it with the light outYou are in loveTrue loveORLucy and Lockwood have a very well needed talk at 2am.,General Audiences,not a series,5/25/2023,93,93,1,1,completed,oneshot,4/5/2023,2/21/2023,50,43,93,active,1,3,11,"1,164"
https://archiveofourown.org/works/45196636,Falling Under,SnazzyCyborg,2/20/2023,5/22/2023,18/?,English,"24,790",237,76,38,"6,353",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Slow Burn, a healthy mix of show and book, No Spoilers, Lockwood is emotionally repressed, Depression, lucy is depressed, Angst, Happy Ending, Other Additional Tags to Be Added, Alternate Universe - Canon Divergence, Emotional Hurt/Comfort, george is aroace, Mild Descriptions of Abuse, Pining, Mutual Pining, Suicidal Thoughts, Implied/Referenced Self-Harm","Lockwood and Lucy are on the road to loving each other romantically, but their respective traumas both present nasty obstacles on that road. I love the show and the books for different reasons. Here I’m trying to mash them together to get my ideal Lockwood and Lucy slow burn. No spoilers for the show or the books.Loosely inspired by the song Falling Under by Arlo Sim",Teen And Up Audiences,not a series,5/25/2023,94,3,18,?,incomplete,multichapter(updating),5/22/2023,2/20/2023,3,91,94,active,1,3,17,"21,392"
https://archiveofourown.org/works/45193921,Something She Wants,LyraLee33,2/20/2023,3/11/2023,18/25,English,"40,206",688,191,98,"14,895",Creator Chose Not To Use Archive Warnings,Explicit,"Lucy Carlyle, Anthony Lockwood, Quill Kipps, George Cubbins | George Karim, Penelope Fittes","makeout, Fake/Pretend Relationship, Smut, Sex, Rough Sex, Suspense, Mystery","When Lucy makes out with a stranger at a party, in order to escape a drunk college kid, her life changes forever.To make matters worse, the extremely attractive stranger has a dark secret, and Lucy is determined to figure out what it is.",Explicit,not a series,5/25/2023,94,75,18,25,incomplete,multichapter(dormant),4/27/2023,2/3/2023,28,83,111,active,1,5,7,"40,206"
https://archiveofourown.org/works/45205687,Annabel's Curse,Beatles_and_Bellarke,2/20/2023,2/20/2023,1-Jan,English,571,81,2,4,847,Creator Chose Not To Use Archive Warnings,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","my first l&C fic, Please be nice, i wrote this very quickly, Hope its not too OOC",Lucy needs to feel close with this spirit but it could be dangerous for her and even more so for Lockwood's growing feelings for her.,General Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,2/20/2023,2/20/2023,94,0,94,inactive,1,3,4,571
https://archiveofourown.org/works/45203569,Someone To You,personinthepalace,2/20/2023,2/20/2023,1-Jan,English,0,11,2,0,222,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, George Cubbins | George Karim","Friendship, Male-Female Friendship, Fanvids, Video, Someone to You, their friendship means everything to me, Brotp",The journey of Lucy's and George's relationship.,General Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,2/20/2023,2/20/2023,94,0,94,inactive,1,2,7,0
https://archiveofourown.org/works/45199969,Hope is a Waking Dream,AdamantEve,2/20/2023,2/20/2023,1-Jan,English,"3,075",324,33,32,"2,465",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","mention of trauma, Nightmares, Romance, One Shot","Nightmares, dreams, it was all part of the agent package. Oh, and tea. Always tea.",Teen And Up Audiences,"Part 1 of Hope, Trust & Love | Musings of Lockwod & Co",5/25/2023,94,94,1,1,completed,oneshot,5/21/2023,2/20/2023,4,90,94,active,1,3,4,"3,075"
https://archiveofourown.org/works/45196405,В порядку,Ambivalence_Me,2/20/2023,2/20/2023,1-Jan,Українська,"1,103",16,4,1,79,Creator Chose Not To Use Archive Warnings,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Angst, Hurt/Comfort, Injury","Як шкода, що вони нічого не розуміють, але як їм це пояснити, коли вони вже втрапили в кляту пастку прив’язаності до такої наволочі, як ти?",General Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,2/20/2023,2/20/2023,94,0,94,inactive,1,3,3,"1,103"
https://archiveofourown.org/works/45195922,To Keep You Looking At Me,Treesandteas,2/20/2023,2/20/2023,1-Jan,English,"2,725",117,2,13,"1,608",No Archive Warnings Apply,Not Rated,"Lucy Carlyle, Anthony Lockwood","Emotional Hurt/Comfort, Grief/Mourning, Anxiety Disorder, Panic Attacks, Nightmares, Angst, Anthony Lockwood Needs a Hug, Hurt Anthony Lockwood, Book Spoilers, More Spoilery Than The Last Fic, Angst with a Happy Ending, Mentions of Suicidal Thoughts, Mentions of Death","“We’ve got to stop meeting like this.”Lockwood startles and his eyes snap to the door. Standing on the bathroom threshold is Lucy Carlyle, still somehow the most beautiful person he’s ever seen even with mussed hair and sleep-reddened eyes.He wishes he could introduce Lucy to Jessica.--Lockwood is having a hard time. Again. Lucy and him talk. Loosely connected to the last fic in the series, but they don't have to be read together",Not Rated,Part 2 of Cause I'm A Mirrorball,5/25/2023,94,94,1,1,completed,oneshot,3/3/2023,2/16/2023,83,15,98,inactive,1,2,13,"2,725"
https://archiveofourown.org/works/45194491,Unconscious Intentions,nykanyka,2/20/2023,2/20/2023,1-Jan,English,"3,667",291,12,26,"2,735",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","5+1 Things, Canon-Typical Violence, Ghost Lock, Panic Attacks, Anthony Lockwood Needs a Hug, Hurt/Comfort, Fake Dating (briefly), Lucy Carlyle doesn’t know what feelings are, Awkwardness, Drinking Games, no beta we die like a Visitor, Forehead Kisses, Ghosts, We Love George Karim","The noise of the party died down step by step until it became white noise in the background. It was relieving, to be just the two of them again. Lucy was safely back in her comfort zone.Wait, when had being alone with Lockwood become her comfort zone?[or, five times lockwood nearly kissed lucy, and one time she did instead]",Teen And Up Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,3/16/2023,2/4/2023,70,40,110,inactive,1,3,14,"3,667"
https://archiveofourown.org/works/45189955,midnights,worthyprince,2/20/2023,2/20/2023,1-Jan,English,"1,546",271,24,37,"1,739",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Canon Compliant, Hurt/Comfort, Fluff and Angst, Nightmares, Platonic Cuddling, the georcy agenda, a sprinkle of romantic locklyle and a sprinkle of georcy platonic soulmatisim, as a treat",Lucy has recurring nightmares after the Bone Glass.,General Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,3/14/2023,2/11/2023,72,31,103,inactive,1,3,8,"1,546"
https://archiveofourown.org/works/45189685,[podfic] i'm in the mood (for love),mistbornhero,2/20/2023,2/20/2023,1-Jan,English,35,3,1,1,506,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Mutual Pining, George the Matchmaker, locklyle in george's pov, He's fed up, Jealousy, Getting Together, they're obtuse but george is here to fix that, Podfic, Podfic Length: 10-20 Minutes","Over a number of observations, George was able to identify a pattern in the behaviour of his two colleagues. it usually goes like this: 1. Lockwood ogles Lucy.2. Lucy ogles Lockwood.3. Lockwood notices and attempts to hide his giddiness.4. Lucy notices Lockwood and his badly hidden grin and ogles him once more. On second thought, “ogle” seems to be one-dimensional of a term for their weird furtive glances. Perhaps “desperate looks of yearning” would more properly suit it.  Podfic of i'm in the mood (for love) by jhyxn.",Teen And Up Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,5/7/2023,2/20/2023,18,76,94,active,1,4,9,35
https://archiveofourown.org/works/45187933,The Little Things,alphabetsoup4u,2/20/2023,2/20/2023,1-Jan,English,"4,752",329,10,25,"2,751",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Fluff, Mild Hurt/Comfort, Anthony Lockwood Needs a Hug, he gets one, Banter, Communication, First Kiss, Canon - TV","When Lucy stumbles across George and Kipps taking bets on her relationship with Lockwood, she is forced to confront her feelings towards Lockwood. Only a day later, she and Lockwood get stuck in a small closet together on a case, with no way to get out. As predicted, tensions between the two reach a boiling point.",Teen And Up Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,5/3/2023,2/13/2023,22,79,101,active,1,4,8,"4,752"
https://archiveofourown.org/works/45187543,Down the Stairs,Silverheart,2/20/2023,2/20/2023,1-Jan,English,843,137,10,12,"1,112",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood","Romance, Post-Canon, yet another 'the walk' fic, Immediately Post-Canon, post-TEG","“It’s coming together,” he said.“It had better. We’ve certainly put a lot of work into it.”***What happened on Lucy and Lockwood's walk.",Teen And Up Audiences,not a series,5/25/2023,94,94,1,1,completed,oneshot,3/21/2023,2/15/2023,65,34,99,inactive,1,2,5,843
https://archiveofourown.org/works/45179152,Behind Closed Doors,ScienceFantasy93,2/19/2023,3/25/2023,20/20,English,"60,153","1,015",555,132,"28,168",Creator Chose Not To Use Archive Warnings,Explicit,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Flo Bones, The Skull (Lockwood & Co.)","Locklyle, Sort of a friends with benefits relationship, sort of not, they're sleeping together, Some literal sleeping but also the other thing, some minor self-destructive behavior, Lockwood is angsty af, They're scared of feelings, But they're feeling all sorts of feelings, Pining, Angst, Hurt/Comfort, past trauma, PTSD, Sexual Situations, George and Holly are the voices of reason, Slow Burn, Is it a slow burn if they're already sleeping together?, Jealousy, Lockwood is a mess, this fic is a MESS, Mild BDSM, The Skull thinks this whole thing is hilarious, Lucy and Lockwood are both very confused, They both need a Hug, But it's okay, They have each other, very strong language, bad pacing, Ghost fighting, Not Safe for Pandas, they are both so stupid in this i'm sorry","A spur-of-the-moment touch; a sudden kiss; and the decision that would change the trajectory of Lucy’s and Lockwood’s relationship forever.After getting caught up in a moment of need and comfort, Lucy and Lockwood find themselves tangled in a pattern of self-destructive behavior as they struggle to come to terms with the thing that scares them the most: Falling in love. Or: They can't stop jumping each other's bones, and they don't know why.",Explicit,Part 1 of Behind Closed Doors,5/25/2023,95,61,20,20,completed,multichapter(complete),5/24/2023,1/31/2023,1,113,114,active,1,7,32,"60,153"
https://archiveofourown.org/works/45176500,If Things Were Different,crazyobsessiveme,2/19/2023,3/23/2023,16/?,English,"26,758",239,108,34,"5,959",Creator Chose Not To Use Archive Warnings,Not Rated,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood, Quill Kipps, Montagu Barnes, Kat Godwin, Bobby Vernon, Ned Shaw","Alternate Universe - Canon Divergence, Canon-Typical Violence, Fittes!Lucy, Fittes Lucy, Slow Burn, How Do I Tag, dad!Barnes, Dad Barnes, Father Figure Barnes, Angst and Hurt/Comfort",I was inspired by tweets about Fittes Agent Lucy by ljcarlyle so this is basically just how I think the L&Co universe would be if she had gotten a job at Fittes instead of L&Co,Not Rated,not a series,5/25/2023,95,63,16,?,incomplete,multichapter(dormant),3/23/2023,2/19/2023,63,32,95,inactive,1,8,10,"26,758"
https://archiveofourown.org/works/45168628,"I Like That You're Broken, Broken Like Me",barronsfever (historyofbellarke),2/19/2023,3/8/2023,7-Jul,English,"12,595",332,123,48,"5,402",No Archive Warnings Apply,Teen And Up Audiences,"George Cubbins | George Karim, Montagu Barnes, The Skull (Lockwood & Co.), Quill Kipps, Original Characters","Fake/Pretend Relationship, Aged-Up Character(s), Alternate Universe - Canon Divergence, gray asexual Lockwood, Hurt/Comfort, Canon-Typical Injuries, Brief kidnapping, Other Additional Tags to Be Added, Sharing a Bed, Bathing/Washing, soft, Medical Inaccuracies, First Kiss","Lucy comes to London when she's 18, having been forced to stay and work with Jacobs until then. Shortly after arriving, someone will not leave her alone. She grabs a stranger and asks him to play along with being her boyfriend, just so she'd be left alone. He does.--Lockwood is caught off guard when a stranger comes up and asked him to play along with her, but he rolls with it. He's thrown off by her calling him love and even after they'd parted, something about her sticks with him.--Lucy comes to work for Lockwood and fake-dating shenanigans occur as the navigate their regular Lockwood & Co lives.Slightly aged up (18/19), darker characters than canon, and told from alternating POVs.",Teen And Up Audiences,Part 1 of Broken Like Me,5/25/2023,95,78,7,7,completed,multichapter(complete),5/22/2023,1/30/2023,3,112,115,active,1,5,13,"12,595"
