,fanfic_id,link,title,published,language,summary,warning,author_id
1496,44774395,https://archiveofourown.org/works/44774395,"Агенція ""Монстро"": Секрет Західної вулиці",2023-02-04,Українська,"Більш як 50 років пройшло з моменту виникнення Проблеми. Мерці у формі привидів - Гостей - почали повертатись у світ живих. Гостей ти можеш побачити, почути, відчути лише до певного віку, але згодом (приблизно після 20-ти років) ти лишаєшся беззахисним у світі, повному примар. Сіль, срібло, залізо, винаходи науковців та ковалів - це не єдине, що рятує людям життя. Робочий ринок змінився - діти та підлітки встали на захист дорослих.З Гостями допомагають впоратись численні Психологічні Агенції. ""Знешкодити, захистити, допомогти"" - їх мета.Агенція ""Монстро"" працює у Лондоні приблизно чотири роки. На життя вистачає, але кузени прагнуть отримувати ще більше цікавих справ, за які платили б залякані Гостями старигани. У цей раз до кузенів звернулись з тихого куточка на краю Лондона, де ніхто майже ніколи не бачив Гостей.",Creator Chose Not To Use Archive Warnings,426680
1497,44766430,https://archiveofourown.org/works/44766430,all i’ve ever known is how to hold my own (but now i want to hold you too),2023-02-04,English,"After Lucy encounters something horrible on a case, she can always count on the boys to be there for her, and it always helps that Lockwood is stupidly in love with her.",No Archive Warnings Apply,8142799
1498,44763229,https://archiveofourown.org/works/44763229,What comes next?,2023-02-03,English,"Lucy and Lockwood go to what should be a normal haunting. However, what do they do when Lockwood gets possessed by the ghost of a serial killer who wants to have some fun?",Graphic Depictions Of ViolenceRape/Non-ConUnderage,16450141
1499,44744098,https://archiveofourown.org/works/44744098,(i just) died in your arms,2023-02-03,English,"“Do you want tea, Luce?” Lockwood’s head poked out of the door from the kitchen, his brown hair flopping over his eyes. His white shirt was rumpled, and there was such an air of softness about him that Lucy wanted to grab her camera and capture it forever. But it was upstairs, in her room, and by the time she grabbed it, he would have that egotistical smile on his face and be posing like the picture would be in the newspaper.She drew her blanket closer around herself, shivering. “Mmm, please,” she replied, and he flashed her a quick grin. He returned in a moment, bearing two steaming mugs of tea.",No Archive Warnings Apply,8176705
1500,44740321,https://archiveofourown.org/works/44740321,Because I could not stop for Death  – He kindly stopped for me  –,2023-02-02,English,"In this universe, the Problem has started losing its power (which is not known why) and the reader, Atlas, is a new recruit, who has the talent of sight and touch. The reader acts like an anti-hero and everyone is wary of their backstory. Along the way, Lockwood starts feeling more than annoyance towards the reader.",No Archive Warnings Apply,4281602
1501,44727682,https://archiveofourown.org/works/44727682,nights were made for saying things,2023-02-02,English,"Lucy had thought, after the Bone Glass, rescuing George, reminding the three of them what this was really all about - family and not dying - that things would get better.She was wrong.---Lucy, George, and Lockwood find their way.Now with bonus 2nd chapter!",No Archive Warnings Apply,3437400
1502,44740261,https://archiveofourown.org/works/44740261,"I'm done with these dark days, So watch me light up like a spark to a flame",2023-02-02,English,"Lucy has a nightmare, Lockwood comforts her.Just a small drabble",No Archive Warnings Apply,4046850
1503,44740120,https://archiveofourown.org/works/44740120,"pour a little salt, we were never here",2023-02-02,English,"Kipps was still in the doorway of where his team had clearly just finished a job, slipping a flask from his jacket pocket. He took a swig, shuddered, and then tucked it away again before anyone could see.   But Lucy saw. Lucy saw red.Lucy dreams of Norrie and tries to bring Quill back to the present.",No Archive Warnings Apply,1305594
1504,44738323,https://archiveofourown.org/works/44738323,The Queen in the Castle,2023-02-02,English,Lockwood is positively gleeful when their agency is hired to deal with one of the most famous ghosts in all the UK: Queen Anne Boleyn.Something more than friendship grows between Lucy and Lockwood when they visit the castle Anne grew up in.,Creator Chose Not To Use Archive Warnings,143326
1505,44727628,https://archiveofourown.org/works/44727628,The chemistry between us could destroy this place,2023-02-02,English,"…'cause you like the way she looks at you.…'cause you know that I am not lying.…you are done here!Bloody hell I’d managed to fuck it up with both Lucy and George. Their words rattled furiously in my head while I paced in my room, trying to figure out where everything went sideways.Or, missing scene and Lockwood's POV in 1x04 after the fight about the cemetery and while he was patching up Lucy's arm",No Archive Warnings Apply,4046850
1506,44715160,https://archiveofourown.org/works/44715160,My Kiddo,2023-02-01,English,Lucy takes care of Lockwood when he accidentily regresses in front of her sorry for the bad spelling and grammarreally short bc i dont have the energy to type a lot,Underage,16433392
1507,44681728,https://archiveofourown.org/works/44681728,Sensing Possibilities,2023-02-01,English,...in which Lucy is losing her talent and has to find out what to do as a normal adult while also navigating her different relationships,No Archive Warnings Apply,6084410
1508,44718403,https://archiveofourown.org/works/44718403,Can Lockwood Cook? A novel by George,2023-02-01,English,What happens when George and Lucy leave without telling Lockwood where they're going? Why he gets petty of course.,0,9896829
1509,44688367,https://archiveofourown.org/works/44688367,the bones of our past,2023-01-31,English,"Just a few months after the destruction of the bone mirror, the team of Lockwood & Co. has another big case to tackle:When Lucy gets a letter from her little sister, begging her to come back and help her with a haunting doomed to kill them, she doesn't need long to make a decision, and neither George nor Lockwood are going to let her face this alone.To not get any unwanted attention in her hometown, Lucy and Lockwood agree to take a closer look disguised as a couple while George is busy researching. But when the haunting turns out to run much deeper and wilder than any of them thought, and other players enter the game, one question arises: Will Lockwood & Co. also make it out of this case unscathed?",Graphic Depictions Of Violence,5623291
1510,44678002,https://archiveofourown.org/works/44678002,No More Secrets,2023-01-31,English,"Lockwood got shot by the Golden Blade. It's just a scratch on his shoulder...right? But, what if Lockwood's injuries from the Bickerstaff battle were more severe than that?Or, a rewrite of the very end of episode 8 (The Whispering Skull arc).",No Archive Warnings Apply,15227661
