link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/46047928,how did it end up like this? (it was only a kiss),the_one_that_fell,2023-03-27,2023-03-27,1/1,English,"4,552",138,32,25,782,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Getting Together, Friends With Benefits, Pining, Requited Unrequited Love, Making Out, Unresolved Sexual Tension, Happy Ending","After realizing their mutual attraction to their friend and employer, Anthony Lockwood, Lucy and George find comfort in each other's arms.",Teen And Up Audiences,Part 1 of turning saints into the sea,1,1,completed,2023-06-02,67.0,67.0,oneshot,2023-06-01,2015-06-30,1.0,2893.0,2894.0,active,1,3,7,"4,552"
https://archiveofourown.org/works/46036882,Say You Want Me (And Don't Be Nice),ScienceFantasy93,2023-03-26,2023-05-27,24/28,English,"88,968",529,940,61,"15,990",Creator Chose Not To Use Archive Warnings,Explicit,"Lucy Carlyle, Anthony Lockwood, Norrie White, George Cubbins | George Karim, Holly Munro, Quill Kipps","Locklyle, NSFP, SFL, i didn't even try, questionable pacing, Smut, Fluff, Hurt/Comfort, But comfort after the hurt, Norrie is fine in this, She and Lucy are freelance agents, it's very AU, Dom!Lockwood, sub!lucy, So much alternate universe, But still in their universe, BDSM themes, Lockwood is a softy though, Ghost fighting, Parties, There are no voices of reason in this, Barnes has had enough, Quill Kipps is very OOC, But that's explained later, Locklyle is basically the plot here, Very Enthusiastic Consent, They are so into each other it hurts, Sexual Tension, Fooling Around, Sex, more tags will be added as we go, Mentions of Dubcon, mentions of impact play/impact toys, dirty talking Lockwood, brat!Lucy, Mentions of past abuse, slowburn, But also not a slowburn","Lucy has spent the last two years in London working as a successful freelance agent alongside her best friend, Norrie. But a chance meeting with Anthony Lockwood is about to change their lives forever. Or: Lockwood sees Lucy, and decides he wants her.Lucy feels the exact same way about Lockwood.",Explicit,not a series,24,28,incomplete,2023-06-02,68.0,6.0,multichapter(updating),2023-05-29,2023-01-31,4.0,118.0,122.0,active,1,6,38,"78,870"
https://archiveofourown.org/works/46031203,You're On Your Own Kid,HopefulStar7567,2023-03-26,2023-05-13,5/5,English,"17,483",147,56,13,"2,326",No Archive Warnings Apply,General Audiences,"Lucy Carlyle, The Skull (Lockwood & Co.), Montagu Barnes, Quill Kipps, Holly Munro, Anthony Lockwood, George Cubbins | George Karim","POV Lucy Carlyle, Spoilers for Book 03: The Hollow Boy (Lockwood & Co.), Missing Scene, Case Fic, Implied/Referenced Child Abuse, the kids are idiots, and Barnes is so done with them, Mix of Show and Book, Angst, No Beta We Die Like Lockwood's Parents, Dad Barnes, The Skull is a Little Shit (Lockwood & Co.), Pining, Title from a Taylor Swift Song, Lucy Carlyle needs a hug, Shakespearean Insults, in chapter 4, because no one was there to stop me, Quill Kipps needs a hug, Mentions of Canonical Character Death, Survivors Guilt, Lucy and Kipps are bros now, Lucy Carlyle/Quill Kipps if you squint, but the author is not squinting, Safe for Pandas, Save Lockwood & Co, Screw Netflix","Spoilers for The Hollow Boy!Lucy is trying to get her life together after leaving Lockwood and Co. and goes on her first job. Meanwhile her decision to leave has somehow become Barnes's problem as he's stuck trying to help Lockwood, George, and Holly get her back. Kipps and Skull are just there for the drama.Can be read independently, but goes best with the first work in the series (The Family of 35 Portland Row).",General Audiences,"Part 2 of I Can Go Anywhere I Want, Just Not Home",5,5,completed,2023-06-02,68.0,20.0,multichapter(complete),2023-05-13,2023-03-07,20.0,67.0,87.0,active,1,7,27,"17,483"
https://archiveofourown.org/works/46018846,Did you think I wouldn't hear all the things you said about me,Amazinggrace0,2023-03-26,2023-04-10,6/6,English,"26,140",565,253,79,"7,606",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps, Holly Munro","5 + 1, media, press, your honor they are idiots, Cussing, Swearing, Using Taylor Swift lyrics as titles whats new, Self-Esteem Issues, body issues, people are mean, Cuddling, Hickeys that are actually just bruises, Panic Attack mentioned, Safe for Pandas, sfp, Safe For Lily, SFL, Minor Book Spoilers, sexual themes mentioned",Five times that the press said that Lucy and Lockwood were dating.Plus one time they actually were.,Teen And Up Audiences,not a series,6,6,completed,2023-06-02,68.0,53.0,multichapter(complete),2023-05-24,2023-03-11,9.0,74.0,83.0,active,1,5,19,"26,140"
https://archiveofourown.org/works/46040101,Holding on,Dreaming_of_a_Bright_Sky,2023-03-26,2023-03-26,1/1,English,"1,976",53,0,3,533,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",,"Sometimes you have to let go and walk away. But sometimes, you need to hold on",General Audiences,not a series,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-03-26,2023-03-06,68.0,20.0,88.0,inactive,1,3,0,"1,976"
https://archiveofourown.org/works/45992107,do you know i love your tattoo (and you),JennaTalbot,2023-03-26,2023-03-26,1/1,English,"8,214",270,18,22,"1,870",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Locklyle, soulmate!AU, Soulmark!AU, slight book spoilers, like very slight but still, Major Character Injury, Gunshot Wounds, Hospitals, Hurt/Comfort, Happy Ending, they’re idiots your honor what did you expect, Locklyle Week 2023 (Lockwood & Co.), day 7: AU","“What about you, Lockwood?” Lucy asked. He had been unusually quiet, and she could see by the way that his face shuttered that it had been the wrong question to ask.“Lockwood doesn’t like to talk about it,” George said quickly, tone subdued. He shot Lucy a look that begged her not to push.It wasn’t unheard of for people to dislike talking about their soulmarks; some people didn’t even have them. Lucy hadn’t actually met anyone who didn’t have a soulmark, but she knew it was possible. It never occurred to her that something she found so commonplace might be a taboo topic.“I’m sorry,” Lucy apologized, face tinged pink. “I didn’t know.”",Teen And Up Audiences,"Part 1 of part time soulmate, full time problem",1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-06-01,2023-02-28,1.0,93.0,94.0,active,1,3,13,"8,214"
https://archiveofourown.org/works/46037554,"Honey, Cling to Me",DaphneJane,2023-03-26,2023-03-26,1/1,English,"10,801",183,37,17,"1,299",No Archive Warnings Apply,Mature,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Quill Kipps","Post Book 5, Post Series, Mild Spoilers, very mild but you've been warned, rated M for watercolor love scenes, Locklyle Week 2023 (Lockwood & Co.), Light Angst, Light Smut, Some Fluff, Some Humor, a little hurt/comfort, a little of everything okay, First Kiss, Loss of Virginity, losing their Talents but finding new ones, platonic co-sleeping until it's not, also yes there is a Ted Lasso reference, these two make me absolutely feral, HEA, my new golden trio, POV First Person, lucy's pov","A few years after the events of The Empty Grave, Lockwood & Co. have a new challenge to face: getting older and losing their Talents. What does that mean for the future of the agency? How will our favorite agents cope?For Locklyle Week, Day 7: Free Day. This fits the prompts of firsts, denial, love languages, and domesticity to varying degrees.",Mature,not a series,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-03-26,2023-03-26,68.0,0.0,68.0,inactive,1,5,22,"10,801"
https://archiveofourown.org/works/46035781,Hair and Heart (irrevocably yours),IndecisiveScribbler,2023-03-26,2023-03-26,1/1,English,"3,776",247,30,24,"1,645",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Locklyle Week 2023 (Lockwood & Co.), Day 4: Domesticity, Hair Brushing, Pining, Mutual Pining, First Kiss, Idiots in Love, Domestic Fluff, no beta we die like a Visitor, Book and Show Compliant, Haircuts","Lockwood shook his head.  He gently reached out a hand and pushed the remains of her hair that hadn’t been burnt behind her ear.  “I can fix it, don’t worry.”And then he was gone, leaving her heart pounding in her ears at the kitchen sink.  She looked up and saw George’s reflection behind her in the window.“What was that?” George said with a smirk.“Shut up,” Lucy replied, face going red.Lucy's hair gets burnt by a Visitor, and Lockwood offers to help her cut it.  Romantic tension ensues.",Teen And Up Audiences,Part 4 of IndyScrib's Locklyle Week 2023,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-05-28,2017-05-13,5.0,2206.0,2211.0,active,1,3,11,"3,776"
https://archiveofourown.org/works/46034785,how rare and beautiful it truly is that we exist,gxldenlights,2023-03-26,2023-03-26,1/?,English,"3,111",23,3,2,355,Rape/Non-Con,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Holly Munro's Girlfriend, Kat Godwin, Quill Kipps","Implied/Referenced Sexual Assault, Lucy's struggling, Alternate Universe - College/University, Alternate Universe - Modern Setting, Alternate Universe - High School, Lockwood's a bit of a prick","The project was finished, but their park dates didn’t stop. They wandered around nearby towns, holding hands, so they weren’t found out. She thought about him everyday; he was always on her mind, appearing in her dreams. It was remarkable about how he could make a home for himself in her heart so easily and quickly.The end of the year sixth-form party was fast approaching—a way to let everybody release steam before finals, before the summer came and pulled them all apart from one another, sending them all scattering around the country. Lucy didn’t really care about parties, but Lockwood loved them. She didn’t want to go, but for Lockwood she would do just about anything.",Teen And Up Audiences,Part 7 of Locklyle Week 2023,1,?,incomplete,2023-06-02,68.0,68.0,multichapter(dormant),2023-03-26,2023-03-14,68.0,12.0,80.0,inactive,1,7,6,"3,111"
https://archiveofourown.org/works/46034062,The Scare,ScienceFantasy93,2023-03-26,2023-03-26,1/1,English,"1,841",156,9,9,"1,675",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Holly Munro, The Skull (Lockwood & Co.)","Established Relationship, Pregnancy Scares, Lucy is scared, But she's got Lockwood, Lockwood just wants to be strong for her, they're so in love, The Skull Being Annoying (Lockwood & Co.), Mentions of George and Flo, Vague mentions of sex, Companion piece to Behind Closed Doors, But you can read it without reading Behind Closed Doors","She was late. Her period was late.Or: Lucy is scared she might be pregnant. It gets Lockwood thinking about their future.Companion one shot to Behind Closed Doors, but reading it isn't necessary.",Teen And Up Audiences,Part 2 of Behind Closed Doors,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-05-29,2023-01-31,4.0,118.0,122.0,active,1,4,11,"1,841"
https://archiveofourown.org/works/46032967,red roses on my skin (wounds in yours),JustWriteIt13,2023-03-26,2023-03-26,1/1,English,"1,659",93,6,8,"1,152",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, (Cameo)","Alternate Universe - Soulmates, Soulmates, Soulmate-Identifying Marks, Miscommunication, briefly, blink and you miss it - Freeform, soulmates tattoo, Roses, Locklyle Week 2023 (Lockwood & Co.), Locklyle, Day 7 : AU/Free day, moodboard","There was a rose blooming on Lucy's cheek, like a reddish pink tattoo.It took a while for Lucy to figure out for certain that Anthony Lockwood was the reason she had that marks.OrIn the world where every time your soulmate is wounded, a red rose would appear on your skin.Lucy and Lockwood are soulmates.",Teen And Up Audiences,Part 7 of JustWriteIt13 : Locklyle Week 2023,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-04-17,2023-02-15,46.0,61.0,107.0,active,1,4,12,"1,659"
https://archiveofourown.org/works/46030216,i would die for you (darling if you want me to),Fandomscraziness22,2023-03-26,2023-03-26,1/1,English,"1,101",100,24,7,632,No Archive Warnings Apply,General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Montagu Barnes","Alternate Universe - Hunger Games Setting, Angst, lockwood is in love with lucy, and he needs to save his best friend, Alternate Universe, Based on a Tumblr Post, Locklyle Week 2023 (Lockwood & Co.), Locklyle","He’s not really friends with anyone other than George, because he knows the heartbreak that comes with letting people in, and Lockwood’s not really interested in that, thanks very much.So when Barnes reads out the name, it catches Lockwood off-guard, knocking the air straight from his chest.“Lucy Carlyle.”Of course it had to be her.or, a hunger games au because that one tumblr post was incrediblewritten for Locklyle Week day 7: AU",General Audiences,not a series,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-05-03,2023-02-18,30.0,74.0,104.0,active,1,4,8,"1,101"
https://archiveofourown.org/works/45705571,in the midnight hour (you came alive),ohmyoverland (Blackbirdy),2023-03-26,2023-03-26,1/1,English,"1,400",80,6,4,963,Creator Chose Not To Use Archive Warnings,General Audiences,"Lucy Carlyle, Anthony Lockwood","Alternate Universe - Canon Divergence, One Shot, Hurt Lucy Carlyle, ghost-lock, Hospitalization, Based on a Tumblr Post, Coma, Character Turned Into a Ghost, POV Lucy Carlyle, POV Third Person","A job goes wrong— very, very wrong. Lockwood visits Lucy in the hospital.",General Audiences,Part 4 of Locklyle Week 2023,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-05-29,2023-03-23,4.0,67.0,71.0,active,1,2,10,"1,400"
https://archiveofourown.org/works/46027813,Why Would I Let You Go?,MaidenToGoddess,2023-03-26,2023-03-26,1/?,English,"2,321",17,4,0,199,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Holly Munro's Girlfriend, Norrie White, The Skull (Lockwood & Co.)","Slow Burn, Angst, Fluff, emotionally constipated locklyle, Eventual Romance, Post-Book 05: The Empty Grave (Lockwood & Co.), Book 05: The Empty Grave (Lockwood & Co.), Post-Canon, i wanted nothing more for them to confess and kiss when I first read the last book, but now looking back they weren’t at that stage yet imo, Spoilers, we're getting that transformative ending but lockwood's taking the long road","*Spoilers for book 5, The Empty Grave*'Looking back now, you would have thought that after our final stint with Marissa Fittes, with everything said and done, that Lockwood giving me that necklace made it perfectly clear what we meant to each other. Like some beam of light had pierced through a dreary grey sky, illuminating everything that was once hidden - that everything suddenly fell into place, cleanly and neatly [...] In reality, we danced around each other for quite some time...'In the months after the Battle at Fittes, Lucy and Lockwood still have some unresolved business (because they are emotionally stunted dorks).",Teen And Up Audiences,not a series,1,?,incomplete,2023-06-02,68.0,68.0,multichapter(dormant),2023-04-23,2023-03-26,40.0,28.0,68.0,active,1,8,12,"2,321"
